   BENCHMARK INFORMATION
benchmark definition:    java-ranger-svcomp.xml
name:                    java-ranger-svcomp
run sets:                SVCOMP-ReachSafety-Java.ReachSafety-Java
date:                    Wed, 2026-07-01 08:10:04 +01
tool:                    Java Ranger 2025
tool executable:         /home/salmane/bin/jr-sv-comp
options:
resource limits:
- memory:                3000.0 MB
- time:                  900 s
- cpu cores:             4
hardware requirements:
- cpu cores:             4
- memory:                3000.0 MB
------------------------------------------------------------

   SYSTEM INFORMATION
host:                    salmane-VivoBook-ASUSLaptop-X515EP-X515EP
os:                      Linux-6.17.0-35-generic-x86_64-with-glibc2.39
cpu:                     11th Gen Intel Core i5-1135G7 @ 2.40GHz
- cores:                 8
- max frequency:         4200.0 MHz
- turbo boost enabled:   True
ram:                     8005.804032 MB
------------------------------------------------------------



SVCOMP-ReachSafety-Java.ReachSafety-Java
Run set 1 of 1 with options '' and propertyfile 'None'

inputfile                                                                                                               status                       cpu time   wall time        host
jbmc-regression/exceptions13.yml                                                                                        false                            3.50        1.54        None
jbmc-regression/exceptions14.yml                                                                                        true                             3.50        1.52        None
jbmc-regression/exceptions15.yml                                                                                        true                             3.39        1.48        None
jbmc-regression/exceptions16.yml                                                                                        false                            3.17        1.39        None
jbmc-regression/exceptions18.yml                                                                                        true                             3.24        1.39        None
jbmc-regression/exceptions2.yml                                                                                         false                            3.35        1.50        None
jbmc-regression/exceptions3.yml                                                                                         false                            3.52        1.59        None
jbmc-regression/exceptions4.yml                                                                                         true                             3.51        1.54        None
jbmc-regression/exceptions5.yml                                                                                         true                             3.50        1.57        None
jbmc-regression/exceptions6.yml                                                                                         false                            3.26        1.43        None
jbmc-regression/exceptions7.yml                                                                                         false                            3.28        1.44        None
jbmc-regression/exceptions8.yml                                                                                         false                            3.32        1.45        None
jbmc-regression/exceptions9.yml                                                                                         true                             3.40        1.47        None
jbmc-regression/fcmpx_dcmpx1.yml                                                                                        true                             3.59        1.52        None
jbmc-regression/iarith1.yml                                                                                             true                             3.34        1.46        None
jbmc-regression/iarith2.yml                                                                                             true                             3.10        1.40        None
jbmc-regression/if_acmp1.yml                                                                                            true                             3.16        1.39        None
jbmc-regression/if_expr1.yml                                                                                            true                            10.80        3.89        None
jbmc-regression/if_icmp1.yml                                                                                            true                            11.09        3.98        None
jbmc-regression/ifxx1.yml                                                                                               true                             3.05        1.35        None
jbmc-regression/instanceof1.yml                                                                                         true                             3.10        1.37        None
jbmc-regression/instanceof2.yml                                                                                         true                             3.23        1.40        None
jbmc-regression/instanceof3.yml                                                                                         true                             3.52        1.53        None
jbmc-regression/instanceof4.yml                                                                                         true                             3.44        1.49        None
jbmc-regression/instanceof5.yml                                                                                         true                             3.29        1.47        None
jbmc-regression/instanceof6.yml                                                                                         true                             3.95        1.71        None
jbmc-regression/instanceof7.yml                                                                                         true                             4.07        1.91        None
jbmc-regression/instanceof8.yml                                                                                         true                             3.79        1.80        None
jbmc-regression/interface1.yml                                                                                          false                            4.55        2.55        None
jbmc-regression/java_append_char.yml                                                                                    false                           11.80        4.34        None
jbmc-regression/lazyloading4.yml                                                                                        true                             3.41        1.51        None
jbmc-regression/list1.yml                                                                                               unknown                        801.39      790.65        None
jbmc-regression/long1.yml                                                                                               true                             2.40        1.29        None
jbmc-regression/lookupswitch1.yml                                                                                       true                             7.92        2.86        None
jbmc-regression/multinewarray.yml                                                                                       true                             2.52        1.05        None
jbmc-regression/overloading1.yml                                                                                        true                             2.47        1.05        None
jbmc-regression/package1.yml                                                                                            true                             2.41        1.04        None
jbmc-regression/putfield_getfield1.yml                                                                                  true                             2.46        1.04        None
jbmc-regression/putstatic_getstatic1.yml                                                                                true                             2.54        1.06        None
jbmc-regression/recursion2.yml                                                                                          true                             2.47        1.06        None
jbmc-regression/return1.yml                                                                                             false                            2.49        1.06        None
jbmc-regression/return2.yml                                                                                             false                            7.82        2.86        None
jbmc-regression/store_load1.yml                                                                                         true                             2.53        1.09        None
jbmc-regression/swap1.yml                                                                                               true                             2.59        1.08        None
jbmc-regression/synchronized.yml                                                                                        true                             2.48        1.05        None
jbmc-regression/tableswitch1.yml                                                                                        true                             8.54        2.98        None
jbmc-regression/uninitialised1.yml                                                                                      true                             2.61        1.13        None
jbmc-regression/virtual1.yml                                                                                            true                             2.43        1.05        None
jbmc-regression/virtual2.yml                                                                                            false                            2.52        1.07        None
jbmc-regression/virtual4.yml                                                                                            true                             2.73        1.11        None
jbmc-regression/virtual_function_unwinding.yml                                                                          true                             2.53        1.06        None
jpf-regression/ExDarko_false.yml                                                                                        false                            8.49        3.00        None
jpf-regression/ExDarko_true.yml                                                                                         true                             8.64        2.94        None
jpf-regression/ExException_false.yml                                                                                    false                            8.00        2.83        None
jpf-regression/ExException_true.yml                                                                                     true                             7.84        2.78        None
jpf-regression/ExGenSymExe_false.yml                                                                                    false                            2.56        1.12        None
jpf-regression/ExGenSymExe_true.yml                                                                                     true                             2.58        1.11        None
jpf-regression/ExLazy_false.yml                                                                                         false                            8.50        3.04        None
jpf-regression/ExLazy_true.yml                                                                                          true                             8.43        3.00        None
jpf-regression/ExMIT_false.yml                                                                                          false                            9.09        3.11        None
jpf-regression/ExMIT_true.yml                                                                                           true                             8.60        3.01        None
jpf-regression/ExSymExe10_false.yml                                                                                     false                            8.84        3.16        None
jpf-regression/ExSymExe10_true.yml                                                                                      true                             9.38        3.23        None
jpf-regression/ExSymExe11_false.yml                                                                                     false                            3.09        1.33        None
jpf-regression/ExSymExe11_true.yml                                                                                      true                             9.18        3.14        None
jpf-regression/ExSymExe12_false.yml                                                                                     false                            9.24        3.28        None
jpf-regression/ExSymExe12_true.yml                                                                                      true                             8.38        3.00        None
jpf-regression/ExSymExe13_false.yml                                                                                     false                            8.90        3.07        None
jpf-regression/ExSymExe13_true.yml                                                                                      true                             8.57        3.05        None
jpf-regression/ExSymExe14_false.yml                                                                                     false                            8.86        3.02        None
jpf-regression/ExSymExe14_true.yml                                                                                      true                            10.02        3.40        None
jpf-regression/ExSymExe15_false.yml                                                                                     false                            8.66        3.11        None
jpf-regression/ExSymExe15_true.yml                                                                                      true                             8.59        3.02        None
jpf-regression/ExSymExe16_false.yml                                                                                     false                            2.68        1.14        None
jpf-regression/ExSymExe16_true.yml                                                                                      true                             2.82        1.17        None
jpf-regression/ExSymExe17_false.yml                                                                                     false                            2.88        1.31        None
jpf-regression/ExSymExe17_true.yml                                                                                      true                             2.69        1.14        None
jpf-regression/ExSymExe18_false.yml                                                                                     false                            8.98        3.14        None
jpf-regression/ExSymExe18_true.yml                                                                                      true                             2.66        1.12        None
jpf-regression/ExSymExe19_false.yml                                                                                     false                            8.78        3.08        None
jpf-regression/ExSymExe19_true.yml                                                                                      true                             9.62        4.27        None
jpf-regression/ExSymExe1_false.yml                                                                                      false                            8.87        3.34        None
jpf-regression/ExSymExe1_true.yml                                                                                       true                             2.47        1.08        None
jpf-regression/ExSymExe20_false.yml                                                                                     false                           21.02       15.15        None
jpf-regression/ExSymExe20_true.yml                                                                                      true                             2.54        1.09        None
jpf-regression/ExSymExe21_false.yml                                                                                     false                            8.99        3.34        None
jpf-regression/ExSymExe21_true.yml                                                                                      true                             2.80        1.16        None
jpf-regression/ExSymExe25_false.yml                                                                                     false                            9.28        3.20        None
jpf-regression/ExSymExe25_true.yml                                                                                      true                             2.60        1.10        None
jpf-regression/ExSymExe26_false.yml                                                                                     false                            9.96        3.75        None
jpf-regression/ExSymExe26_true.yml                                                                                      true                             2.72        1.19        None
jpf-regression/ExSymExe27_false.yml                                                                                     false                            8.91        3.10        None
jpf-regression/ExSymExe27_true.yml                                                                                      true                             2.72        1.15        None
jpf-regression/ExSymExe28_false.yml                                                                                     false                            9.28        3.15        None
jpf-regression/ExSymExe28_true.yml                                                                                      true                             2.69        1.15        None
jpf-regression/ExSymExe29_false.yml                                                                                     false                            9.74        4.24        None
jpf-regression/ExSymExe29_true.yml                                                                                      true                             2.48        1.06        None
