   BENCHMARK INFORMATION
benchmark definition:    java-ranger-svcomp.xml
name:                    java-ranger-svcomp
run sets:                SVCOMP-ReachSafety-Java.ReachSafety-Java
date:                    Tue, 2026-06-30 22:35:20 +01
tool:                    Java Ranger 2025
tool executable:         /home/salmane/bin/jr-sv-comp
options:
resource limits:
- memory:                3000.0 MB
- time:                  900 s
- cpu cores:             4
hardware requirements:
- cpu cores:             4
- memory:                3000.0 MB
------------------------------------------------------------

   SYSTEM INFORMATION
host:                    salmane-VivoBook-ASUSLaptop-X515EP-X515EP
os:                      Linux-6.17.0-35-generic-x86_64-with-glibc2.39
cpu:                     11th Gen Intel Core i5-1135G7 @ 2.40GHz
- cores:                 8
- max frequency:         4200.0 MHz
- turbo boost enabled:   True
ram:                     8005.804032 MB
------------------------------------------------------------



SVCOMP-ReachSafety-Java.ReachSafety-Java
Run set 1 of 1 with options '' and propertyfile 'None'

inputfile                                                                                                               status                       cpu time   wall time        host
jbmc-regression/StringIndexMethods02.yml                                                                                false                            9.00        3.06        None
jbmc-regression/StringIndexMethods03.yml                                                                                unknown                          8.84        3.03        None
jbmc-regression/StringIndexMethods04.yml                                                                                false                            8.18        2.93        None
jbmc-regression/StringIndexMethods05.yml                                                                                unknown                          8.88        3.10        None
jbmc-regression/StringMiscellaneous01.yml                                                                               true                             2.81        1.21        None
jbmc-regression/StringMiscellaneous02.yml                                                                               false                            9.07        3.05        None
jbmc-regression/StringMiscellaneous03.yml                                                                               false                            9.64        3.36        None
jbmc-regression/StringMiscellaneous04.yml                                                                               true                             2.69        1.14        None
jbmc-regression/StringStartEnd01.yml                                                                                    true                             2.69        1.13        None
jbmc-regression/StringStartEnd02.yml                                                                                    false                            3.07        1.30        None
jbmc-regression/StringStartEnd03.yml                                                                                    false                            3.05        1.33        None
jbmc-regression/StringValueOf01.yml                                                                                     true                             2.56        1.09        None
jbmc-regression/StringValueOf02.yml                                                                                     false                            3.23        1.33        None
jbmc-regression/StringValueOf03.yml                                                                                     false                            2.71        1.14        None
jbmc-regression/StringValueOf04.yml                                                                                     false                            2.95        1.24        None
jbmc-regression/StringValueOf05.yml                                                                                     false                            8.19        2.88        None
jbmc-regression/StringValueOf06.yml                                                                                     false                            3.08        1.32        None
jbmc-regression/StringValueOf07.yml                                                                                     unknown                          2.79        1.15        None
jbmc-regression/StringValueOf08.yml                                                                                     unknown                          2.63        1.10        None
jbmc-regression/StringValueOf09.yml                                                                                     unknown                          2.64        1.10        None
jbmc-regression/StringValueOf10.yml                                                                                     false                            2.99        1.26        None
jbmc-regression/SubString01.yml                                                                                         true                             2.70        1.14        None
jbmc-regression/SubString02.yml                                                                                         false                            3.20        1.34        None
jbmc-regression/SubString03.yml                                                                                         false                            3.30        1.39        None
jbmc-regression/TokenTest01.yml                                                                                         true                             2.64        1.12        None
jbmc-regression/TokenTest02.yml                                                                                         unknown                          2.53        1.10        None
jbmc-regression/Validate01.yml                                                                                          true                             2.57        1.10        None
jbmc-regression/Validate02.yml                                                                                          unknown                          2.69        1.16        None
jbmc-regression/aastore_aaload1.yml                                                                                     true                            17.37        7.15        None
jbmc-regression/array1.yml                                                                                              unknown                         17.46        6.28        None
jbmc-regression/array2.yml                                                                                              true                             9.51        3.24        None
jbmc-regression/arraylength1.yml                                                                                        unknown                         10.91        3.58        None
jbmc-regression/arrayread1.yml                                                                                          unknown                          8.79        3.04        None
jbmc-regression/assert1.yml                                                                                             true                             8.36        2.86        None
jbmc-regression/assert2.yml                                                                                             false                            8.67        3.01        None
jbmc-regression/assert3.yml                                                                                             false                            8.90        3.09        None
jbmc-regression/assert4.yml                                                                                             false                            9.15        3.11        None
jbmc-regression/assert5.yml                                                                                             true                             8.81        3.13        None
jbmc-regression/assert6.yml                                                                                             true                             8.51        3.02        None
jbmc-regression/astore_aload1.yml                                                                                       true                             2.69        1.13        None
jbmc-regression/athrow1.yml                                                                                             false                            2.61        1.09        None
jbmc-regression/basic1.yml                                                                                              true                             2.61        1.12        None
jbmc-regression/bitwise1.yml                                                                                            true                             8.80        3.14        None
jbmc-regression/boolean1.yml                                                                                            true                             8.13        2.78        None
jbmc-regression/boolean2.yml                                                                                            true                             8.64        3.19        None
jbmc-regression/bug-test-gen-095.yml                                                                                    false                            3.01        1.32        None
jbmc-regression/bug-test-gen-119-2.yml                                                                                  true                             2.64        1.12        None
jbmc-regression/bug-test-gen-119.yml                                                                                    true                             8.66        3.13        None
jbmc-regression/calc.yml                                                                                                unknown                          8.52        3.16        None
jbmc-regression/cast1.yml                                                                                               true                            90.64       84.72        None
jbmc-regression/catch1.yml                                                                                              true                             2.63        1.13        None
jbmc-regression/char1.yml                                                                                               true                             8.39        2.91        None
jbmc-regression/charArray.yml                                                                                           unknown                          8.31        2.84        None
jbmc-regression/classtest1.yml                                                                                          true                             2.47        1.09        None
jbmc-regression/const1.yml                                                                                              true                             2.45        1.05        None
jbmc-regression/constructor1.yml                                                                                        true                             2.46        1.12        None
jbmc-regression/enum1.yml                                                                                               true                             2.57        1.07        None
jbmc-regression/exceptions1.yml                                                                                         false                            2.57        1.10        None
jbmc-regression/exceptions10.yml                                                                                        false                            2.52        1.08        None
jbmc-regression/exceptions11.yml                                                                                        false                            2.48        1.05        None
jbmc-regression/exceptions12.yml                                                                                        false                            2.69        1.15        None
jbmc-regression/exceptions13.yml                                                                                        false                            2.64        1.12        None
jbmc-regression/exceptions14.yml                                                                                        true                             2.45        1.04        None
jbmc-regression/exceptions15.yml                                                                                        true                             2.43        1.05        None
jbmc-regression/exceptions16.yml                                                                                        false                            2.48        1.09        None
jbmc-regression/exceptions18.yml                                                                                        true                             2.55        1.10        None
jbmc-regression/exceptions2.yml                                                                                         false                            2.74        1.16        None
jbmc-regression/exceptions3.yml                                                                                         false                            2.34        1.03        None
jbmc-regression/exceptions4.yml                                                                                         true                             2.50        1.07        None
jbmc-regression/exceptions5.yml                                                                                         true                             2.60        1.12        None
jbmc-regression/exceptions6.yml                                                                                         false                            2.47        1.07        None
jbmc-regression/exceptions7.yml                                                                                         false                            2.46        1.06        None
jbmc-regression/exceptions8.yml                                                                                         false                            2.68        1.13        None
jbmc-regression/exceptions9.yml                                                                                         true                             2.65        1.13        None
jbmc-regression/fcmpx_dcmpx1.yml                                                                                        true                             2.80        1.28        None
jbmc-regression/iarith1.yml                                                                                             true                             2.64        1.13        None
jbmc-regression/iarith2.yml                                                                                             true                             2.61        1.12        None
jbmc-regression/if_acmp1.yml                                                                                            true                             2.78        1.21        None
jbmc-regression/if_expr1.yml                                                                                            true                             9.89        3.49        None
jbmc-regression/if_icmp1.yml                                                                                            true                             9.62        3.43        None
jbmc-regression/ifxx1.yml                                                                                               true                             2.62        1.13        None
jbmc-regression/instanceof1.yml                                                                                         true                             2.63        1.12        None
jbmc-regression/instanceof2.yml                                                                                         true                             2.54        1.08        None
jbmc-regression/instanceof3.yml                                                                                         true                             2.66        1.12        None
jbmc-regression/instanceof4.yml                                                                                         true                             2.59        1.11        None
jbmc-regression/instanceof5.yml                                                                                         true                             2.51        1.07        None
jbmc-regression/instanceof6.yml                                                                                         true                             2.81        1.22        None
jbmc-regression/instanceof7.yml                                                                                         true                             2.71        1.18        None
jbmc-regression/instanceof8.yml                                                                                         true                             2.76        1.20        None
jbmc-regression/interface1.yml                                                                                          false                            2.57        1.09        None
jbmc-regression/java_append_char.yml                                                                                    false                           10.98        3.72        None
jbmc-regression/lazyloading4.yml                                                                                        true                             3.34        1.42        None
jbmc-regression/list1.yml                                                                                               unknown                        799.71      790.51        None
jbmc-regression/long1.yml                                                                                               true                             2.51        1.15        None
jbmc-regression/lookupswitch1.yml                                                                                       true                             8.98        3.17        None
jbmc-regression/multinewarray.yml                                                                                       true                             2.70        1.16        None
jbmc-regression/overloading1.yml                                                                                        true                             2.71        1.14        None
jbmc-regression/package1.yml                                                                                            true                             2.71        1.12        None
jbmc-regression/putfield_getfield1.yml                                                                                  true                             2.57        1.12        None
jbmc-regression/putstatic_getstatic1.yml                                                                                true                             2.53        1.10        None
jbmc-regression/recursion2.yml                                                                                          true                             2.74        1.18        None
jbmc-regression/return1.yml                                                                                             false                            2.68        1.17        None
jbmc-regression/return2.yml                                                                                             false                            8.58        3.06        None
jbmc-regression/store_load1.yml                                                                                         true                             2.65        1.15        None
jbmc-regression/swap1.yml                                                                                               true                             2.70        1.15        None
jbmc-regression/synchronized.yml                                                                                        true                             2.55        1.11        None
jbmc-regression/tableswitch1.yml                                                                                        true                             9.31        3.21        None
