   BENCHMARK INFORMATION
benchmark definition:    java-ranger-svcomp.xml
name:                    java-ranger-svcomp
run sets:                SVCOMP-ReachSafety-Java.ReachSafety-Java
date:                    Sun, 2026-06-28 23:25:11 +01
tool:                    Java Ranger 2025
tool executable:         /home/salmane/bin/jr-sv-comp
options:
resource limits:
- memory:                3000.0 MB
- time:                  900 s
- cpu cores:             4
hardware requirements:
- cpu cores:             4
- memory:                3000.0 MB
------------------------------------------------------------

   SYSTEM INFORMATION
host:                    salmane-VivoBook-ASUSLaptop-X515EP-X515EP
os:                      Linux-6.17.0-35-generic-x86_64-with-glibc2.39
cpu:                     11th Gen Intel Core i5-1135G7 @ 2.40GHz
- cores:                 8
- max frequency:         4200.0 MHz
- turbo boost enabled:   True
ram:                     8005.804032 MB
------------------------------------------------------------



SVCOMP-ReachSafety-Java.ReachSafety-Java
Run set 1 of 1 with options '' and propertyfile 'None'

inputfile                                                                                                               status                       cpu time   wall time        host
jpf-regression/ExSymExe4_true.yml                                                                                       true                             2.28        0.95        None
jpf-regression/ExSymExe5_false.yml                                                                                      false                            7.46        2.72        None
jpf-regression/ExSymExe5_true.yml                                                                                       true                             2.28        1.02        None
jpf-regression/ExSymExe6_false.yml                                                                                      false                            7.61        2.59        None
jpf-regression/ExSymExe6_true.yml                                                                                       true                             2.42        1.05        None
jpf-regression/ExSymExe7_false.yml                                                                                      false                            8.17        2.85        None
jpf-regression/ExSymExe7_true.yml                                                                                       true                             7.95        2.86        None
jpf-regression/ExSymExe8_false.yml                                                                                      false                            8.03        3.15        None
jpf-regression/ExSymExe8_true.yml                                                                                       true                             2.25        1.00        None
jpf-regression/ExSymExe9_false.yml                                                                                      false                            2.43        1.05        None
jpf-regression/ExSymExe9_true.yml                                                                                       true                             2.32        1.03        None
jpf-regression/ExSymExeArrays_false.yml                                                                                 false                            2.43        1.04        None
jpf-regression/ExSymExeArrays_true.yml                                                                                  true                             2.35        0.98        None
jpf-regression/ExSymExeBool_false.yml                                                                                   false                            2.37        1.00        None
jpf-regression/ExSymExeBool_true.yml                                                                                    true                             2.30        0.97        None
jpf-regression/ExSymExeComplexMath_false.yml                                                                            false                            2.65        1.09        None
jpf-regression/ExSymExeComplexMath_true.yml                                                                             true                             2.65        1.13        None
jpf-regression/ExSymExeD2I_false.yml                                                                                    false                            2.31        0.99        None
jpf-regression/ExSymExeD2I_true.yml                                                                                     true                            11.46        6.81        None
jpf-regression/ExSymExeD2L_false.yml                                                                                    false                           10.94        9.53        None
jpf-regression/ExSymExeD2L_true.yml                                                                                     true                             7.69        5.91        None
jpf-regression/ExSymExeF2I_false.yml                                                                                    false                            2.31        0.98        None
jpf-regression/ExSymExeF2I_true.yml                                                                                     true                            11.90        6.93        None
jpf-regression/ExSymExeF2L_false.yml                                                                                    unknown                          4.78        3.22        None
jpf-regression/ExSymExeF2L_true.yml                                                                                     true                             7.91        6.44        None
jpf-regression/ExSymExeFNEG_false.yml                                                                                   false                            2.70        1.14        None
jpf-regression/ExSymExeFNEG_true.yml                                                                                    true                             2.62        1.11        None
jpf-regression/ExSymExeGetStatic_false.yml                                                                              false                            2.57        1.06        None
jpf-regression/ExSymExeGetStatic_true.yml                                                                               true                             2.38        1.02        None
jpf-regression/ExSymExeI2D_false.yml                                                                                    unknown                          9.16        3.57        None
jpf-regression/ExSymExeI2D_true.yml                                                                                     true                            15.75       10.45        None
jpf-regression/ExSymExeI2F_false.yml                                                                                    false                            2.21        0.96        None
jpf-regression/ExSymExeI2F_true.yml                                                                                     true                             7.22        2.44        None
jpf-regression/ExSymExeLCMP_false.yml                                                                                   unknown                          2.66        1.09        None
jpf-regression/ExSymExeLCMP_true.yml                                                                                    true                             2.45        1.02        None
jpf-regression/ExSymExeLongBytecodes_false.yml                                                                          unknown                          3.01        1.30        None
jpf-regression/ExSymExeLongBytecodes_true.yml                                                                           true                             2.62        1.12        None
jpf-regression/ExSymExeResearch_false.yml                                                                               false                            7.98        2.84        None
jpf-regression/ExSymExeResearch_true.yml                                                                                true                             8.02        2.73        None
jpf-regression/ExSymExeSimple_false.yml                                                                                 false                            8.23        2.92        None
jpf-regression/ExSymExeSimple_true.yml                                                                                  true                             7.82        2.74        None
jpf-regression/ExSymExeSuzette_false.yml                                                                                false                            7.79        2.78        None
jpf-regression/ExSymExeSuzette_true.yml                                                                                 true                             7.68        2.66        None
jpf-regression/ExSymExeSwitch_false.yml                                                                                 false                            3.00        1.26        None
jpf-regression/ExSymExeSwitch_true.yml                                                                                  true                             7.77        2.72        None
jpf-regression/ExSymExeTestAssignments_false.yml                                                                        false                            8.54        3.02        None
jpf-regression/ExSymExeTestAssignments_true.yml                                                                         true                             8.03        2.80        None
jpf-regression/ExSymExeTestClassFields_false.yml                                                                        false                            7.79        2.84        None
jpf-regression/ExSymExeTestClassFields_true.yml                                                                         true                             7.69        2.65        None
jpf-regression/ExSymExe_false.yml                                                                                       false                            2.47        1.05        None
jpf-regression/ExSymExe_true.yml                                                                                        true                             2.53        1.06        None
jpf-regression/TestLazy_false.yml                                                                                       false                            8.69        2.96        None
jpf-regression/TestLazy_true.yml                                                                                        true                             8.36        2.86        None
java-ranger-regression/LoopCharAt.yml                                                                                   false                          130.50      107.31        None
java-ranger-regression/TCAS_prop1.yml                                                                                   false                           10.17        3.41        None
java-ranger-regression/TCAS_prop2.yml                                                                                   true                            10.46        3.51        None
java-ranger-regression/TCAS_prop3.yml                                                                                   true                            11.71        4.00        None
java-ranger-regression/apachecli_eqchk.yml                                                                              unknown                         32.86       13.66        None
java-ranger-regression/schedule_eqchk.yml                                                                               true                            36.00       13.41        None
java-ranger-regression/WBS/WBS_prop1.yml                                                                                false                           14.99        7.50        None
java-ranger-regression/WBS/WBS_prop2.yml                                                                                true                            14.01        6.75        None
java-ranger-regression/WBS/WBS_prop3.yml                                                                                false                           14.52        6.69        None
java-ranger-regression/WBS/WBS_prop4.yml                                                                                false                           25.69       18.24        None
java-ranger-regression/alarm/Alarm_prop1.yml                                                                            true                            27.84       14.63        None
java-ranger-regression/alarm/Alarm_prop10.yml                                                                           true                            69.83       56.71        None
java-ranger-regression/alarm/Alarm_prop2.yml                                                                            true                            29.88       16.81        None
java-ranger-regression/alarm/Alarm_prop3.yml                                                                            true                            32.20       17.01        None
java-ranger-regression/alarm/Alarm_prop4.yml                                                                            true                            33.58       19.12        None
java-ranger-regression/alarm/Alarm_prop5.yml                                                                            true                            30.37       17.37        None
java-ranger-regression/alarm/Alarm_prop6.yml                                                                            true                            28.69       15.18        None
java-ranger-regression/alarm/Alarm_prop8.yml                                                                            true                            33.13       18.02        None
java-ranger-regression/alarm/Alarm_prop9.yml                                                                            true                            33.63       19.54        None
java-ranger-regression/infusion/Infusion_prop1.yml                                                                      true                            22.78       10.37        None
java-ranger-regression/infusion/Infusion_prop10.yml                                                                     true                            23.42       10.32        None
java-ranger-regression/infusion/Infusion_prop11.yml                                                                     true                            20.31       10.04        None
java-ranger-regression/infusion/Infusion_prop12.yml                                                                     true                            20.60        9.83        None
java-ranger-regression/infusion/Infusion_prop13.yml                                                                     true                            23.40       10.49        None
java-ranger-regression/infusion/Infusion_prop2.yml                                                                      true                            20.08       10.02        None
java-ranger-regression/infusion/Infusion_prop3.yml                                                                      true                            21.84        9.93        None
java-ranger-regression/infusion/Infusion_prop4.yml                                                                      true                            23.36       10.50        None
java-ranger-regression/infusion/Infusion_prop5.yml                                                                      true                            22.00       10.12        None
java-ranger-regression/infusion/Infusion_prop6.yml                                                                      true                            22.38       10.07        None
java-ranger-regression/infusion/Infusion_prop7.yml                                                                      true                            22.20       10.15        None
java-ranger-regression/infusion/Infusion_prop8.yml                                                                      true                            23.39       10.51        None
java-ranger-regression/infusion/Infusion_prop9.yml                                                                      true                            20.85        9.62        None
java-ranger-regression/siena_eqchk/siena_prop1.yml                                                                      true                           812.23      743.99        None
java-ranger-regression/siena_eqchk/siena_prop2.yml                                                                      false                           12.79        4.37        None
java-ranger-regression/replace5_eqchk/replace5_prop1.yml                                                                true                           848.17      610.43        None
java-ranger-regression/replace5_eqchk/replace5_prop2.yml                                                                false                           13.90        4.75        None
java-ranger-regression/nanoxml_eqchk/nanoxml_prop1.yml                                                                  unknown                          9.81        3.28        None
java-ranger-regression/nanoxml_eqchk/nanoxml_prop2.yml                                                                  unknown                          9.58        3.18        None
java-ranger-regression/nanoxml_eqchk/nanoxml_prop3.yml                                                                  unknown                         10.42        3.49        None
java-ranger-regression/printtokens_eqchk/printtokens_prop1.yml                                                          true                           815.17      599.54        None
java-ranger-regression/printtokens_eqchk/printtokens_prop2.yml                                                          false                            7.25        2.53        None
MinePump/spec1-5_product1.yml                                                                                           false                            8.36        2.92        None
MinePump/spec1-5_product10.yml                                                                                          false                            9.08        3.05        None
MinePump/spec1-5_product11.yml                                                                                          false                            8.69        2.92        None
MinePump/spec1-5_product12.yml                                                                                          false                            8.84        3.09        None
MinePump/spec1-5_product13.yml                                                                                          false                            8.48        2.96        None
MinePump/spec1-5_product14.yml                                                                                          false                            8.49        2.96        None
MinePump/spec1-5_product15.yml                                                                                          false                            8.78        3.00        None
MinePump/spec1-5_product16.yml                                                                                          false                            9.95        3.39        None
MinePump/spec1-5_product17.yml                                                                                          false                            8.40        2.85        None
MinePump/spec1-5_product18.yml                                                                                          false                            8.36        2.89        None
MinePump/spec1-5_product19.yml                                                                                          false                            8.80        3.12        None
MinePump/spec1-5_product2.yml                                                                                           false                            8.72        2.95        None
MinePump/spec1-5_product20.yml                                                                                          false                            8.73        3.05        None
MinePump/spec1-5_product21.yml                                                                                          false                            8.49        3.02        None
MinePump/spec1-5_product22.yml                                                                                          false                            9.19        3.09        None
MinePump/spec1-5_product23.yml                                                                                          false                            9.03        2.99        None
MinePump/spec1-5_product24.yml                                                                                          false                            8.70        2.90        None
MinePump/spec1-5_product25.yml                                                                                          false                            8.76        2.94        None
MinePump/spec1-5_product26.yml                                                                                          false                            8.73        2.93        None
MinePump/spec1-5_product27.yml                                                                                          false                            9.29        3.23        None
MinePump/spec1-5_product28.yml                                                                                          false                            8.96        3.13        None
MinePump/spec1-5_product29.yml                                                                                          false                            9.35        3.19        None
MinePump/spec1-5_product3.yml                                                                                           false                            8.52        2.93        None
MinePump/spec1-5_product30.yml                                                                                          false                            9.30        3.26        None
MinePump/spec1-5_product31.yml                                                                                          false                            8.95        3.02        None
MinePump/spec1-5_product32.yml                                                                                          false                            8.82        3.13        None
MinePump/spec1-5_product33.yml                                                                                          false                            8.47        3.05        None
MinePump/spec1-5_product34.yml                                                                                          false                            8.81        3.04        None
MinePump/spec1-5_product35.yml                                                                                          false                            8.81        3.09        None
MinePump/spec1-5_product36.yml                                                                                          false                            8.72        2.95        None
MinePump/spec1-5_product37.yml                                                                                          false                            8.18        2.84        None
MinePump/spec1-5_product38.yml                                                                                          false                            8.06        2.80        None
MinePump/spec1-5_product39.yml                                                                                          false                            9.00        3.05        None
MinePump/spec1-5_product4.yml                                                                                           false                            9.09        3.21        None
MinePump/spec1-5_product40.yml                                                                                          false                            9.40        3.19        None
MinePump/spec1-5_product41.yml                                                                                          false                            8.87        3.02        None
MinePump/spec1-5_product42.yml                                                                                          false                            9.16        3.14        None
MinePump/spec1-5_product43.yml                                                                                          false                            9.30        3.19        None
MinePump/spec1-5_product44.yml                                                                                          false                            9.85        3.35        None
MinePump/spec1-5_product45.yml                                                                                          false                           11.96        3.99        None
MinePump/spec1-5_product46.yml                                                                                          false                           11.63        4.01        None
MinePump/spec1-5_product47.yml                                                                                          false                           15.55        6.12        None
MinePump/spec1-5_product48.yml                                                                                          false                           22.05        9.87        None
MinePump/spec1-5_product49.yml                                                                                          false                            8.37        2.85        None
MinePump/spec1-5_product5.yml                                                                                           false                            8.32        2.93        None
MinePump/spec1-5_product50.yml                                                                                          false                            8.51        3.01        None
MinePump/spec1-5_product51.yml                                                                                          false                            9.03        3.12        None
MinePump/spec1-5_product52.yml                                                                                          false                            8.81        3.06        None
MinePump/spec1-5_product53.yml                                                                                          false                            8.57        2.97        None
MinePump/spec1-5_product54.yml                                                                                          false                            8.80        3.09        None
MinePump/spec1-5_product55.yml                                                                                          false                            8.51        2.98        None
MinePump/spec1-5_product56.yml                                                                                          false                            8.85        3.09        None
MinePump/spec1-5_product57.yml                                                                                          true                            84.35       48.86        None
MinePump/spec1-5_product58.yml                                                                                          true                            86.70       48.87        None
MinePump/spec1-5_product59.yml                                                                                          true                           136.85       88.74        None
MinePump/spec1-5_product6.yml                                                                                           false                            8.28        2.94        None
MinePump/spec1-5_product60.yml                                                                                          true                           181.86      119.56        None
MinePump/spec1-5_product61.yml                                                                                          true                            83.75       47.23        None
MinePump/spec1-5_product62.yml                                                                                          true                            83.92       48.90        None
MinePump/spec1-5_product63.yml                                                                                          true                           145.99       94.62        None
MinePump/spec1-5_product64.yml                                                                                          true                           193.00      129.63        None
MinePump/spec1-5_product7.yml                                                                                           false                            9.72        3.29        None
MinePump/spec1-5_product8.yml                                                                                           false                            8.91        3.06        None
MinePump/spec1-5_product9.yml                                                                                           false                            8.86        3.10        None
algorithms/BellmanFord-FunSat01.yml                                                                                     unknown                        800.93      786.73        None
algorithms/BellmanFord-FunSat02.yml                                                                                     false                            8.84        3.12        None
algorithms/BellmanFord-FunUnsat01.yml                                                                                   unknown                        801.22      784.79        None
algorithms/BellmanFord-FunUnsat02.yml                                                                                   false                            8.75        3.02        None
algorithms/BellmanFord-MemSat01.yml                                                                                     unknown                        801.37      786.71        None
algorithms/BellmanFord-MemSat02.yml                                                                                     true                             9.47        3.24        None
algorithms/BellmanFord-MemUnsat01.yml                                                                                   false                            9.03        3.63        None
algorithms/BellmanFord-MemUnsat02.yml                                                                                   false                            7.75        2.62        None
algorithms/BinaryTreeSearch-FunSat01.yml                                                                                true                           825.18      782.66        None
algorithms/BinaryTreeSearch-FunUnsat01.yml                                                                              false                            7.43        2.62        None
algorithms/BinaryTreeSearch-MemSat01.yml                                                                                true                           816.79      790.21        None
algorithms/BinaryTreeSearch-MemUnsat01.yml                                                                              false                            7.55        2.55        None
algorithms/BinaryTreeSearch-MemUnsat02.yml                                                                              false                            7.03        2.50        None
algorithms/InsertionSort-FunSat01.yml                                                                                   unknown                          7.24        2.51        None
algorithms/InsertionSort-FunSat02.yml                                                                                   unknown                         26.88       16.13        None
algorithms/InsertionSort-FunUnsat01.yml                                                                                 unknown                          7.58        2.64        None
algorithms/InsertionSort-MemSat01.yml                                                                                   unknown                         25.46       15.19        None
algorithms/InsertionSort-MemUnsat01.yml                                                                                 false                            7.37        2.57        None
algorithms/MergeSortIterative-FunSat01.yml                                                                              unknown                         14.12        5.42        None
algorithms/MergeSortIterative-FunSat02.yml                                                                              unknown                        309.67      235.75        None
algorithms/MergeSortIterative-FunUnsat01.yml                                                                            false                            8.18        2.78        None
algorithms/MergeSortIterative-MemSat01.yml                                                                              unknown                         13.91        5.28        None
algorithms/MergeSortIterative-MemUnsat01.yml                                                                            false                            7.84        2.71        None
algorithms/RedBlackTree-FunSat01.yml                                                                                    true                           272.51      238.77        None
algorithms/RedBlackTree-FunUnsat01.yml                                                                                  false                            8.07        2.82        None
algorithms/RedBlackTree-MemSat01.yml                                                                                    true                           818.46      788.95        None
algorithms/RedBlackTree-MemUnsat01.yml                                                                                  false                            8.63        3.13        None
algorithms/SortedListInsert-FunSat01.yml                                                                                true                           820.85      785.71        None
algorithms/SortedListInsert-FunSat02.yml                                                                                true                           824.06      792.96        None
algorithms/SortedListInsert-FunUnsat01.yml                                                                              false                            7.76        2.75        None
algorithms/SortedListInsert-MemSat01.yml                                                                                true                           815.43      789.08        None
algorithms/SortedListInsert-MemUnsat01.yml                                                                              false                            7.10        2.48        None
algorithms/Trie-FunSat01.yml                                                                                            true                             7.53        2.67        None
algorithms/Trie-FunUnsat01.yml                                                                                          false                            7.44        2.65        None
algorithms/Trie-MemSat01.yml                                                                                            true                             6.55        2.38        None
algorithms/Trie-MemUnsat01.yml                                                                                          false                            7.01        2.44        None
algorithms/Tsp-FunSat01.yml                                                                                             false                            8.16        2.87        None
algorithms/Tsp-FunUnsat01.yml                                                                                           false                            8.27        2.83        None
algorithms/Tsp-MemSat01.yml                                                                                             true                             9.13        3.03        None
algorithms/Tsp-MemUnsat01.yml                                                                                           false                            8.16        2.75        None
juliet-java/CWE369_Divide_by_Zero__float_connect_tcp_divide_01_bad.yml                                                  unknown                          2.61        1.14        None
juliet-java/CWE369_Divide_by_Zero__float_connect_tcp_divide_01_bad_version2.yml                                         unknown                          2.62        1.09        None
juliet-java/CWE369_Divide_by_Zero__float_connect_tcp_divide_01_good.yml                                                 unknown                          2.65        1.08        None
juliet-java/CWE369_Divide_by_Zero__float_connect_tcp_divide_81a_bad.yml                                                 unknown                          2.65        1.10        None
juliet-java/CWE369_Divide_by_Zero__float_connect_tcp_divide_81a_bad_version2.yml                                        unknown                          2.70        1.10        None
juliet-java/CWE369_Divide_by_Zero__float_connect_tcp_divide_81a_good.yml                                                unknown                          2.70        1.11        None
juliet-java/CWE369_Divide_by_Zero__float_console_readLine_divide_54_bad.yml                                             unknown                          7.70        2.68        None
juliet-java/CWE369_Divide_by_Zero__float_console_readLine_divide_54_bad_version2.yml                                    unknown                          7.78        2.63        None
juliet-java/CWE369_Divide_by_Zero__float_console_readLine_divide_54_good.yml                                            unknown                          7.28        2.60        None
jdart-regression/OverapproximationString01.yml                                                                          false                            2.67        1.13        None
jdart-regression/URLDecoder01.yml                                                                                       unknown                          2.31        0.97        None
jdart-regression/URLDecoder02.yml                                                                                       unknown                          2.42        0.99        None
jdart-regression/addition01.yml                                                                                         unknown                        801.25      211.07        None
jdart-regression/array-iteration01.yml                                                                                  false                            9.55        3.58        None
jdart-regression/boundcheck100.yml                                                                                      false                           92.38       73.57        None
jdart-regression/boundcheck200.yml                                                                                      false                           89.07       73.07        None
jdart-regression/boundcheck30.yml                                                                                       false                           88.37       72.68        None
jdart-regression/double2long.yml                                                                                        false                           10.67        9.16        None
jdart-regression/float.yml                                                                                              false                            5.26        3.75        None
jdart-regression/list2.yml                                                                                              true                            65.97       56.50        None
jdart-regression/radians.yml                                                                                            false                           36.31       34.81        None
jdart-regression/shifting.yml                                                                                           false                            7.48        2.57        None
jdart-regression/shifting2.yml                                                                                          false                            7.30        2.51        None
jdart-regression/shifting3.yml                                                                                          false                            7.30        2.57        None
jdart-regression/startswith.yml                                                                                         true                             7.48        2.64        None
securibench/Aliasing1.yml                                                                                               false                           10.83        3.48        None
securibench/Aliasing2.yml                                                                                               true                             5.36        1.80        None
securibench/Aliasing3.yml                                                                                               true                             5.38        1.80        None
securibench/Aliasing4.yml                                                                                               false                           10.45        3.35        None
securibench/Aliasing5.yml                                                                                               false                           10.13        3.31        None
securibench/Aliasing6.yml                                                                                               false                           11.33        3.74        None
securibench/Arrays1.yml                                                                                                 false                           10.48        3.40        None
securibench/Arrays10.yml                                                                                                unknown                         10.04        3.34        None
securibench/Arrays2.yml                                                                                                 false                           10.47        3.46        None
securibench/Arrays3.yml                                                                                                 false                           10.47        3.50        None
securibench/Arrays4.yml                                                                                                 false                           10.71        3.57        None
securibench/Arrays5.yml                                                                                                 true                             5.49        1.83        None
securibench/Arrays6.yml                                                                                                 false                           10.61        3.53        None
securibench/Arrays7.yml                                                                                                 false                           10.79        3.48        None
securibench/Arrays8.yml                                                                                                 false                           10.71        3.56        None
securibench/Arrays9.yml                                                                                                 false                           10.93        3.56        None
securibench/Basic1.yml                                                                                                  false                           10.60        3.48        None
securibench/Basic10.yml                                                                                                 false                           10.61        3.46        None
securibench/Basic11.yml                                                                                                 unknown                          5.55        1.89        None
securibench/Basic12.yml                                                                                                 false                           10.58        3.51        None
securibench/Basic15.yml                                                                                                 false                           10.75        3.60        None
securibench/Basic16.yml                                                                                                 false                           10.35        3.36        None
securibench/Basic17.yml                                                                                                 false                           10.48        3.42        None
securibench/Basic18.yml                                                                                                 false                           11.15        3.68        None
securibench/Basic19.yml                                                                                                 false                            5.89        2.03        None
